barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(39), np.int64(7), np.int64(44), np.int64(14), np.int64(46), np.int64(17), np.int64(20), np.int64(23), np.int64(31)}), frozenset({39, 7, 44, 14, 46, 20, 23, 30, 31}), frozenset({7, 39, 44, 46, 14, 20, 23, 26, 30}), frozenset({35, 39, 7, 44, 14, 46, 20, 23, 26})]",4,"[[np.int64(17), 30], [31, 26], [30, 35]]","[[23, 17, 17], [15, 17, 21], [23, 17, 17], [17, 17, 23]]","[{29}, {13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(40), np.int64(9), np.int64(11), np.int64(44), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 40, 9, 11, 44, 20, 21, 28, 31}), frozenset({32, 35, 40, 9, 11, 44, 20, 28, 31})]",3,"[[np.int64(35), 31], [21, 35]]","[[17, 17, 23], [21, 17, 15], [17, 17, 23]]","[{13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(41), np.int64(9), np.int64(21), np.int64(28), np.int64(29)}), frozenset({32, 34, 8, 9, 41, 20, 21, 28, 29}), frozenset({32, 34, 8, 9, 41, 18, 20, 21, 28}), frozenset({32, 34, 36, 8, 41, 9, 20, 21, 28})]",4,"[[np.int64(36), 20], [29, 18], [18, 36]]","[[17, 17, 23], [17, 21, 15], [21, 19, 15], [17, 19, 25]]","[{13}, {31}, {35}, {13}]"
"[frozenset({np.int64(34), np.int64(36), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(25)}), frozenset({34, 37, 41, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 10, 12, 45, 18, 24, 25, 27}), frozenset({34, 37, 10, 12, 45, 18, 25, 27, 30})]",4,"[[np.int64(36), 24], [41, 27], [24, 30]]","[[15, 17, 19], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{17}, {26}, {36}, {17}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(7), np.int64(40), np.int64(11), np.int64(44), np.int64(20), np.int64(28), np.int64(31)}), frozenset({32, 7, 40, 11, 44, 20, 21, 28, 31}), frozenset({32, 36, 7, 40, 11, 44, 20, 21, 28}), frozenset({32, 36, 7, 40, 11, 44, 17, 20, 28})]",4,"[[np.int64(35), 21], [31, 36], [21, 17]]","[[17, 17, 23], [21, 17, 15], [17, 17, 23], [23, 17, 17]]","[{13}, {29}, {13}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(24), np.int64(25)}), frozenset({34, 37, 10, 12, 45, 18, 24, 25, 27}), frozenset({34, 37, 10, 12, 45, 18, 25, 27, 30})]",3,"[[np.int64(41), 27], [24, 30]]","[[15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{26}, {36}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(25), np.int64(29), np.int64(31)}), frozenset({34, 37, 41, 10, 14, 15, 25, 28, 29}), frozenset({34, 37, 41, 10, 14, 15, 17, 25, 28}), frozenset({34, 36, 37, 41, 10, 14, 15, 25, 28})]",4,"[[np.int64(31), 28], [29, 17], [17, 36]]","[[17, 15, 19], [17, 21, 17], [21, 17, 17], [17, 17, 21]]","[{16}, {26}, {35}, {16}]"
"[frozenset({39, 10, 11, 13, 46, 18, 19, np.int64(25), 30}), frozenset({39, 10, 11, 46, 18, 19, 25, 30, 31}), frozenset({39, 7, 10, 46, 18, 19, 25, 30, 31}), frozenset({7, 39, 10, 46, 18, 19, 25, 26, 30})]",4,"[[13, 31], [11, 7], [31, 26]]","[[21, 15, 17], [17, 15, 19], [15, 17, 19], [23, 17, 17]]","[{29}, {16}, {17}, {29}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(7), np.int64(11), np.int64(45), np.int64(17), np.int64(20), np.int64(28)}), frozenset({32, 34, 36, 7, 11, 45, 20, 21, 28}), frozenset({32, 34, 7, 11, 45, 20, 21, 28, 31})]",3,"[[np.int64(17), 21], [36, 31]]","[[23, 19, 17], [17, 19, 25], [21, 19, 15]]","[{35}, {13}, {35}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(25), np.int64(30)}), frozenset({34, 37, 40, 10, 45, 13, 14, 15, 25}), frozenset({34, 37, 10, 45, 14, 13, 15, 25, 28}), frozenset({34, 36, 37, 10, 45, 14, 15, 25, 28})]",4,"[[np.int64(30), 13], [40, 28], [13, 36]]","[[17, 15, 19], [19, 15, 17], [19, 17, 15], [17, 17, 21]]","[{16}, {24}, {35}, {16}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(11), np.int64(12), np.int64(44), np.int64(46), np.int64(21), np.int64(24), np.int64(30)}), frozenset({32, 8, 11, 12, 44, 46, 21, 29, 30}), frozenset({32, 8, 11, 12, 44, 46, 16, 21, 29})]",3,"[[np.int64(24), 29], [30, 16]]","[[17, 23, 17], [17, 15, 21], [17, 23, 17]]","[{31}, {13}, {31}]"
"[frozenset({np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(13), np.int64(18), np.int64(25), np.int64(27), np.int64(29)}), frozenset({37, 41, 10, 12, 45, 13, 18, 25, 29}), frozenset({37, 41, 10, 12, 45, 18, 25, 29, 31})]",3,"[[np.int64(27), 41], [13, 31]]","[[17, 19, 15], [15, 19, 17], [15, 17, 19]]","[{36}, {26}, {17}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(11), np.int64(46), np.int64(16), np.int64(19), np.int64(26), np.int64(27), np.int64(30)}), frozenset({39, 8, 11, 46, 16, 19, 21, 27, 30}), frozenset({39, 8, 11, 13, 46, 19, 21, 27, 30}), frozenset({39, 8, 11, 13, 46, 19, 24, 27, 30})]",4,"[[np.int64(26), 21], [16, 13], [21, 24]]","[[23, 17, 17], [17, 23, 17], [21, 15, 17], [17, 23, 17]]","[{29}, {31}, {29}, {31}]"
"[frozenset({np.int64(36), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(25), np.int64(29)}), frozenset({37, 41, 10, 12, 45, 18, 20, 25, 29}), frozenset({37, 10, 12, 45, 18, 20, 25, 27, 29}), frozenset({37, 40, 10, 12, 45, 18, 25, 27, 29})]",4,"[[np.int64(36), 20], [41, 27], [20, 40]]","[[15, 17, 19], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{17}, {26}, {36}, {17}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(21), np.int64(24), np.int64(29)}), frozenset({32, 8, 41, 10, 15, 21, 24, 25, 29}), frozenset({32, 39, 8, 41, 10, 15, 21, 25, 29})]",3,"[[np.int64(36), 25], [24, 39]]","[[19, 17, 23], [19, 23, 15], [19, 15, 21]]","[{16}, {31}, {16}]"
"[frozenset({np.int64(7), np.int64(9), np.int64(42), np.int64(44), np.int64(20), np.int64(22), np.int64(26), np.int64(28), np.int64(30)}), frozenset({7, 9, 42, 44, 13, 20, 22, 28, 30}), frozenset({7, 9, 42, 44, 13, 22, 26, 28, 30})]",3,"[[np.int64(26), 13], [20, 26]]","[[23, 17, 17], [15, 21, 17], [23, 17, 17]]","[{29}, {31}, {29}]"
"[frozenset({np.int64(32), np.int64(39), np.int64(8), np.int64(41), np.int64(12), np.int64(45), np.int64(21), np.int64(25), np.int64(29)}), frozenset({32, 8, 41, 12, 45, 21, 23, 25, 29}), frozenset({32, 36, 8, 41, 12, 45, 21, 23, 29})]",3,"[[np.int64(39), 23], [25, 36]]","[[17, 15, 21], [17, 21, 15], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(36), np.int64(39), np.int64(8), np.int64(42), np.int64(12), np.int64(44), np.int64(21), np.int64(24), np.int64(27)}), frozenset({39, 8, 42, 12, 44, 21, 24, 27, 30}), frozenset({39, 8, 42, 44, 12, 21, 27, 29, 30}), frozenset({39, 8, 42, 44, 12, 16, 21, 27, 29})]",4,"[[np.int64(36), 30], [24, 29], [30, 16]]","[[17, 17, 23], [17, 23, 17], [17, 15, 21], [17, 23, 17]]","[{13}, {31}, {13}, {31}]"
"[frozenset({np.int64(9), np.int64(42), np.int64(44), np.int64(13), np.int64(20), np.int64(22), np.int64(23), np.int64(27), np.int64(30)}), frozenset({9, 42, 44, 17, 20, 22, 23, 27, 30}), frozenset({9, 42, 44, 17, 22, 23, 24, 27, 30})]",3,"[[np.int64(13), 17], [20, 24]]","[[15, 21, 17], [23, 17, 17], [17, 23, 17]]","[{31}, {29}, {31}]"
"[frozenset({np.int64(37), np.int64(40), np.int64(9), np.int64(11), np.int64(12), np.int64(20), np.int64(21), np.int64(27), np.int64(28)}), frozenset({35, 37, 40, 9, 11, 20, 21, 27, 28}), frozenset({37, 40, 9, 11, 20, 21, 27, 28, 31}), frozenset({35, 37, 40, 9, 11, 20, 27, 28, 31})]",4,"[[np.int64(12), 35], [35, 31], [21, 35]]","[[19, 21, 15], [19, 17, 25], [21, 17, 15], [17, 17, 23]]","[{36}, {13}, {29}, {13}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(45), np.int64(13), np.int64(18), np.int64(19), np.int64(22), np.int64(25), np.int64(26)}), frozenset({34, 37, 45, 13, 18, 19, 22, 24, 25}), frozenset({34, 37, 42, 13, 45, 18, 19, 24, 25}), frozenset({34, 37, 42, 13, 45, 14, 18, 19, 25})]",4,"[[np.int64(26), 24], [22, 42], [24, 14]]","[[19, 17, 15], [17, 19, 15], [15, 19, 17], [21, 17, 17]]","[{35}, {36}, {26}, {35}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(41), np.int64(12), np.int64(21), np.int64(28), np.int64(29)}), frozenset({32, 34, 8, 41, 12, 21, 25, 28, 29}), frozenset({32, 34, 8, 41, 12, 17, 21, 25, 28}), frozenset({32, 34, 39, 8, 41, 12, 17, 21, 25}), frozenset({32, 34, 36, 39, 8, 41, 12, 21, 25}), frozenset({32, 34, 39, 8, 41, 12, 16, 21, 25})]",6,"[[np.int64(36), 25], [29, 17], [28, 39], [17, 36], [36, 16]]","[[17, 17, 23], [17, 21, 15], [19, 17, 15], [19, 15, 17], [17, 15, 21], [17, 23, 17]]","[{13}, {31}, {35}, {24}, {13}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(8), np.int64(10), np.int64(45), np.int64(19), np.int64(22), np.int64(24), np.int64(25)}), frozenset({34, 37, 8, 10, 45, 19, 22, 25, 30}), frozenset({34, 37, 9, 10, 45, 19, 22, 25, 30}), frozenset({34, 37, 9, 10, 45, 19, 22, 25, 31})]",4,"[[np.int64(24), 30], [8, 9], [30, 31]]","[[19, 21, 15], [19, 17, 23], [17, 19, 23], [21, 19, 15]]","[{36}, {16}, {17}, {35}]"
"[frozenset({np.int64(7), np.int64(40), np.int64(44), np.int64(14), np.int64(20), np.int64(25), np.int64(26), np.int64(28), np.int64(31)}), frozenset({36, 7, 40, 44, 14, 20, 25, 28, 31}), frozenset({36, 7, 40, 44, 14, 17, 20, 28, 31})]",3,"[[np.int64(26), 36], [25, 17]]","[[21, 17, 15], [15, 17, 21], [23, 17, 17]]","[{29}, {13}, {29}]"
"[frozenset({np.int64(32), np.int64(7), np.int64(41), np.int64(11), np.int64(20), np.int64(21), np.int64(27), np.int64(28), np.int64(29)}), frozenset({32, 35, 7, 41, 11, 20, 21, 27, 28}), frozenset({32, 35, 7, 41, 11, 16, 21, 27, 28})]",3,"[[np.int64(29), 35], [20, 16]]","[[17, 21, 15], [17, 17, 23], [17, 23, 17]]","[{31}, {13}, {31}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(46), np.int64(18), np.int64(20), np.int64(21), np.int64(25), np.int64(28)}), frozenset({37, 7, 40, 13, 46, 18, 20, 25, 28}), frozenset({32, 37, 7, 40, 13, 18, 20, 25, 28}), frozenset({32, 37, 7, 40, 18, 20, 25, 28, 31})]",4,"[[np.int64(21), 13], [46, 32], [13, 31]]","[[23, 17, 17], [15, 19, 17], [17, 19, 15], [21, 17, 15]]","[{29}, {26}, {36}, {29}]"
"[frozenset({np.int64(7), np.int64(40), np.int64(10), np.int64(46), np.int64(18), np.int64(20), np.int64(25), np.int64(28), np.int64(31)}), frozenset({7, 40, 10, 18, 20, 22, 25, 28, 31}), frozenset({35, 7, 40, 10, 18, 20, 22, 28, 31})]",3,"[[np.int64(46), 22], [25, 35]]","[[15, 19, 21], [23, 19, 15], [17, 19, 23]]","[{17}, {29}, {17}]"
"[frozenset({np.int64(39), np.int64(10), np.int64(42), np.int64(12), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(30)}), frozenset({36, 39, 42, 10, 12, 22, 23, 25, 30}), frozenset({39, 10, 42, 12, 21, 22, 23, 25, 30})]",3,"[[np.int64(20), 36], [36, 21]]","[[15, 21, 17], [15, 17, 19], [23, 17, 17]]","[{31}, {17}, {29}]"
"[frozenset({np.int64(36), np.int64(8), np.int64(12), np.int64(44), np.int64(46), np.int64(15), np.int64(21), np.int64(24), np.int64(27)}), frozenset({8, 44, 12, 46, 15, 21, 24, 27, 30}), frozenset({8, 12, 44, 46, 15, 21, 27, 29, 30}), frozenset({8, 44, 12, 46, 15, 16, 21, 27, 29})]",4,"[[np.int64(36), 30], [24, 29], [30, 16]]","[[17, 17, 23], [17, 23, 17], [17, 15, 21], [17, 23, 17]]","[{13}, {31}, {13}, {31}]"
"[frozenset({np.int64(39), np.int64(8), np.int64(10), np.int64(46), np.int64(17), np.int64(19), np.int64(21), np.int64(27), np.int64(30)}), frozenset({39, 8, 41, 10, 46, 19, 21, 27, 30}), frozenset({39, 8, 10, 46, 19, 21, 24, 27, 30})]",3,"[[np.int64(17), 41], [41, 24]]","[[21, 15, 17], [19, 15, 21], [19, 25, 17]]","[{29}, {16}, {31}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(41), np.int64(12), np.int64(15), np.int64(19), np.int64(21), np.int64(25), np.int64(29)}), frozenset({32, 39, 8, 41, 12, 15, 21, 25, 29}), frozenset({32, 39, 8, 41, 12, 15, 16, 21, 29})]",3,"[[np.int64(19), 39], [25, 16]]","[[17, 21, 15], [17, 15, 21], [17, 23, 17]]","[{31}, {13}, {31}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(8), np.int64(40), np.int64(13), np.int64(45), np.int64(15), np.int64(22), np.int64(25)}), frozenset({34, 37, 8, 45, 13, 15, 19, 22, 25}), frozenset({34, 37, 45, 13, 15, 16, 19, 22, 25})]",3,"[[np.int64(40), 19], [8, 16]]","[[19, 15, 17], [19, 17, 15], [17, 19, 15]]","[{24}, {35}, {36}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(41), np.int64(10), np.int64(44), np.int64(15), np.int64(21), np.int64(25), np.int64(29)}), frozenset({32, 8, 41, 10, 15, 21, 23, 25, 29}), frozenset({32, 36, 8, 41, 10, 15, 21, 23, 29})]",3,"[[np.int64(44), 23], [25, 36]]","[[19, 15, 21], [19, 23, 15], [19, 17, 23]]","[{16}, {31}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(13), np.int64(45), np.int64(18), np.int64(19), np.int64(22), np.int64(24), np.int64(25)}), frozenset({34, 37, 42, 13, 45, 18, 19, 24, 25}), frozenset({34, 37, 42, 13, 45, 14, 18, 19, 25})]",3,"[[np.int64(22), 42], [24, 14]]","[[17, 19, 15], [15, 19, 17], [21, 17, 17]]","[{36}, {26}, {35}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(8), np.int64(41), np.int64(9), np.int64(15), np.int64(21), np.int64(28)}), frozenset({32, 34, 8, 9, 41, 15, 20, 21, 28}), frozenset({32, 34, 8, 9, 41, 18, 20, 21, 28})]",3,"[[np.int64(36), 20], [15, 18]]","[[17, 17, 23], [17, 21, 15], [21, 19, 15]]","[{13}, {31}, {35}]"
"[frozenset({np.int64(39), np.int64(42), np.int64(44), np.int64(13), np.int64(17), np.int64(19), np.int64(22), np.int64(24), np.int64(30)}), frozenset({39, 42, 44, 13, 17, 19, 22, 25, 30}), frozenset({39, 9, 42, 44, 13, 19, 22, 25, 30}), frozenset({39, 9, 42, 44, 13, 19, 22, 26, 30})]",4,"[[np.int64(24), 25], [17, 9], [25, 26]]","[[17, 23, 17], [21, 15, 17], [15, 21, 17], [23, 17, 17]]","[{31}, {29}, {31}, {29}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(45), np.int64(14), np.int64(16), np.int64(20), np.int64(25), np.int64(27), np.int64(28)}), frozenset({37, 7, 41, 45, 14, 16, 20, 25, 28}), frozenset({35, 37, 7, 41, 45, 14, 20, 25, 28})]",3,"[[np.int64(27), 41], [16, 35]]","[[17, 19, 15], [15, 19, 17], [15, 17, 21]]","[{36}, {26}, {13}]"
"[frozenset({32, 8, 40, 12, 45, 46, 16, 21, 29}), frozenset({32, 8, 40, 12, 45, 46, 21, 25, 29}), frozenset({32, 8, 12, 45, 46, 16, 21, 25, 29})]",3,"[[16, 25], [40, 16]]","[[17, 23, 17], [17, 15, 21], [17, 21, 15]]","[{31}, {13}, {31}]"
"[frozenset({np.int64(36), np.int64(8), np.int64(9), np.int64(42), np.int64(44), np.int64(15), np.int64(21), np.int64(24), np.int64(27)}), frozenset({8, 9, 42, 44, 15, 21, 24, 27, 30}), frozenset({8, 9, 42, 44, 15, 21, 27, 29, 30})]",3,"[[np.int64(36), 30], [24, 29]]","[[17, 17, 23], [17, 23, 17], [17, 15, 21]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(36), np.int64(37), np.int64(7), np.int64(42), np.int64(44), np.int64(14), np.int64(17), np.int64(20), np.int64(23)}), frozenset({36, 37, 7, 42, 44, 14, 20, 23, 30}), frozenset({37, 7, 42, 44, 14, 17, 20, 23, 30}), frozenset({37, 7, 42, 44, 14, 15, 20, 23, 30})]",4,"[[np.int64(17), 30], [36, 17], [17, 15]]","[[23, 17, 17], [15, 17, 21], [25, 17, 19], [15, 21, 19]]","[{29}, {13}, {29}, {26}]"
"[frozenset({np.int64(39), np.int64(42), np.int64(13), np.int64(15), np.int64(19), np.int64(21), np.int64(22), np.int64(25), np.int64(30)}), frozenset({39, 9, 42, 13, 15, 19, 22, 25, 30}), frozenset({39, 9, 42, 13, 15, 19, 22, 26, 30})]",3,"[[np.int64(21), 9], [25, 26]]","[[21, 15, 17], [15, 21, 17], [23, 17, 17]]","[{29}, {31}, {29}]"
"[frozenset({32, 39, 8, 11, 12, 46, 16, 21, 30}), frozenset({32, 39, 8, 11, 12, 46, 21, 29, 30}), frozenset({32, 39, 8, 11, 12, 46, 16, 21, 29})]",3,"[[16, 29], [30, 16]]","[[17, 23, 17], [17, 15, 21], [17, 23, 17]]","[{31}, {13}, {31}]"
"[frozenset({np.int64(32), np.int64(35), np.int64(8), np.int64(9), np.int64(41), np.int64(11), np.int64(20), np.int64(21), np.int64(23)}), frozenset({32, 8, 9, 41, 11, 20, 21, 23, 29}), frozenset({32, 36, 8, 9, 41, 11, 21, 23, 29})]",3,"[[np.int64(35), 29], [20, 36]]","[[17, 17, 23], [17, 21, 15], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(36), np.int64(41), np.int64(9), np.int64(11), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 34, 9, 41, 11, 20, 21, 26, 28}), frozenset({32, 34, 41, 9, 11, 20, 21, 28, 29}), frozenset({32, 34, 36, 41, 9, 11, 21, 28, 29})]",4,"[[np.int64(36), 26], [26, 29], [20, 36]]","[[17, 19, 25], [21, 19, 15], [17, 21, 15], [17, 17, 23]]","[{13}, {35}, {31}, {13}]"
"[frozenset({np.int64(39), np.int64(10), np.int64(13), np.int64(46), np.int64(14), np.int64(18), np.int64(19), np.int64(25), np.int64(30)}), frozenset({39, 10, 14, 46, 18, 19, 25, 30, 31}), frozenset({39, 7, 10, 46, 18, 19, 25, 30, 31}), frozenset({7, 39, 10, 46, 18, 19, 25, 26, 30})]",4,"[[np.int64(13), 31], [14, 7], [31, 26]]","[[21, 15, 17], [17, 15, 19], [15, 17, 19], [23, 17, 17]]","[{29}, {16}, {17}, {29}]"
"[frozenset({np.int64(7), np.int64(11), np.int64(44), np.int64(46), np.int64(14), np.int64(17), np.int64(20), np.int64(28), np.int64(31)}), frozenset({7, 11, 44, 14, 46, 20, 28, 30, 31}), frozenset({7, 11, 44, 14, 46, 20, 26, 28, 30}), frozenset({35, 7, 11, 44, 14, 46, 20, 26, 28})]",4,"[[np.int64(17), 30], [31, 26], [30, 35]]","[[23, 17, 17], [15, 17, 21], [23, 17, 17], [17, 17, 23]]","[{29}, {13}, {29}, {13}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(22), np.int64(25)}), frozenset({34, 37, 40, 10, 12, 15, 22, 25, 29}), frozenset({34, 37, 40, 10, 12, 15, 21, 22, 25})]",3,"[[np.int64(13), 29], [29, 21]]","[[17, 21, 17], [17, 17, 21], [21, 17, 17]]","[{36}, {17}, {24}]"
"[frozenset({np.int64(35), np.int64(7), np.int64(40), np.int64(14), np.int64(18), np.int64(20), np.int64(22), np.int64(28), np.int64(31)}), frozenset({7, 40, 14, 18, 20, 22, 25, 28, 31}), frozenset({7, 40, 46, 14, 18, 20, 25, 28, 31}), frozenset({7, 40, 14, 46, 17, 18, 20, 28, 31})]",4,"[[np.int64(35), 25], [22, 46], [25, 17]]","[[17, 17, 23], [21, 17, 15], [15, 17, 21], [23, 17, 17]]","[{13}, {29}, {13}, {29}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(9), np.int64(12), np.int64(44), np.int64(46), np.int64(21), np.int64(29), np.int64(30)}), frozenset({32, 8, 9, 44, 12, 46, 21, 24, 30}), frozenset({32, 36, 8, 9, 12, 44, 46, 21, 24})]",3,"[[np.int64(29), 24], [30, 36]]","[[17, 15, 21], [17, 23, 17], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(7), np.int64(9), np.int64(42), np.int64(44), np.int64(14), np.int64(20), np.int64(28), np.int64(30), np.int64(31)}), frozenset({7, 9, 42, 44, 14, 20, 26, 28, 30}), frozenset({35, 7, 9, 42, 44, 14, 20, 26, 28})]",3,"[[np.int64(31), 26], [30, 35]]","[[15, 17, 21], [23, 17, 17], [17, 17, 23]]","[{13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(8), np.int64(12), np.int64(44), np.int64(46), np.int64(15), np.int64(16), np.int64(21), np.int64(29)}), frozenset({32, 8, 44, 12, 46, 15, 21, 29, 30}), frozenset({32, 8, 12, 44, 46, 15, 21, 24, 30}), frozenset({32, 36, 8, 12, 44, 46, 15, 21, 24})]",4,"[[np.int64(16), 30], [29, 24], [30, 36]]","[[17, 23, 17], [17, 15, 21], [17, 23, 17], [17, 17, 23]]","[{31}, {13}, {31}, {13}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(42), np.int64(14), np.int64(17), np.int64(20), np.int64(25), np.int64(28)}), frozenset({37, 7, 40, 42, 14, 15, 20, 25, 28}), frozenset({37, 7, 40, 14, 15, 20, 25, 27, 28}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 30}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 31}), frozenset({37, 7, 40, 42, 14, 20, 25, 28, 31})]",6,"[[np.int64(17), 15], [42, 27], [15, 30], [30, 31], [27, 42]]","[[23, 17, 17], [15, 19, 17], [17, 19, 15], [17, 17, 23], [21, 17, 15], [15, 17, 21]]","[{29}, {26}, {36}, {13}, {29}, {13}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(39), np.int64(8), np.int64(12), np.int64(46), np.int64(21), np.int64(25), np.int64(26)}), frozenset({32, 34, 36, 39, 8, 12, 46, 21, 25}), frozenset({32, 34, 39, 8, 12, 46, 16, 21, 25})]",3,"[[np.int64(26), 36], [36, 16]]","[[19, 15, 17], [17, 15, 21], [17, 23, 17]]","[{24}, {13}, {31}]"
"[frozenset({np.int64(34), np.int64(7), np.int64(42), np.int64(45), np.int64(14), np.int64(17), np.int64(20), np.int64(28), np.int64(31)}), frozenset({34, 7, 42, 45, 14, 20, 25, 28, 31}), frozenset({34, 7, 45, 14, 20, 25, 26, 28, 31})]",3,"[[np.int64(17), 25], [42, 26]]","[[23, 19, 17], [15, 19, 23], [21, 19, 15]]","[{35}, {13}, {35}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(9), np.int64(41), np.int64(11), np.int64(20), np.int64(21), np.int64(28)}), frozenset({32, 8, 9, 41, 11, 20, 21, 28, 29}), frozenset({32, 36, 8, 9, 41, 11, 21, 28, 29})]",3,"[[np.int64(36), 29], [20, 36]]","[[17, 17, 23], [17, 21, 15], [17, 17, 23]]","[{13}, {31}, {13}]"
"[frozenset({np.int64(37), np.int64(9), np.int64(10), np.int64(41), np.int64(15), np.int64(18), np.int64(20), np.int64(25), np.int64(29)}), frozenset({37, 41, 10, 9, 44, 15, 18, 25, 29}), frozenset({37, 41, 10, 44, 14, 15, 18, 25, 29}), frozenset({37, 41, 10, 14, 15, 18, 19, 25, 29})]",4,"[[np.int64(20), 44], [9, 14], [44, 19]]","[[15, 19, 17], [15, 17, 19], [17, 15, 19], [17, 21, 17]]","[{26}, {17}, {16}, {26}]"
"[frozenset({np.int64(7), np.int64(39), np.int64(42), np.int64(14), np.int64(46), np.int64(17), np.int64(20), np.int64(23), np.int64(31)}), frozenset({39, 7, 42, 46, 14, 20, 23, 30, 31}), frozenset({7, 39, 42, 46, 14, 20, 23, 26, 30}), frozenset({35, 7, 39, 42, 14, 46, 20, 23, 26})]",4,"[[np.int64(17), 30], [31, 26], [30, 35]]","[[23, 17, 17], [15, 17, 21], [23, 17, 17], [17, 17, 23]]","[{29}, {13}, {29}, {13}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(14), np.int64(20), np.int64(25), np.int64(27), np.int64(28), np.int64(31)}), frozenset({37, 7, 40, 14, 15, 20, 25, 27, 28}), frozenset({37, 7, 40, 46, 14, 15, 20, 25, 28}), frozenset({37, 7, 40, 14, 46, 20, 25, 28, 30}), frozenset({37, 7, 40, 46, 14, 17, 20, 25, 28})]",5,"[[np.int64(31), 15], [27, 46], [15, 30], [30, 17]]","[[21, 17, 15], [17, 19, 15], [15, 19, 17], [15, 17, 21], [23, 17, 17]]","[{29}, {36}, {26}, {13}, {29}]"
"[frozenset({np.int64(35), np.int64(40), np.int64(8), np.int64(9), np.int64(20), np.int64(23), np.int64(27), np.int64(28), np.int64(31)}), frozenset({8, 9, 40, 20, 21, 23, 27, 28, 31}), frozenset({36, 40, 9, 8, 20, 21, 23, 27, 28}), frozenset({36, 8, 9, 40, 17, 20, 23, 27, 28})]",4,"[[np.int64(35), 21], [31, 36], [21, 17]]","[[17, 17, 23], [21, 17, 15], [17, 17, 23], [23, 17, 17]]","[{13}, {29}, {13}, {29}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(10), np.int64(45), np.int64(19), np.int64(22), np.int64(25), np.int64(30)}), frozenset({34, 37, 10, 11, 45, 19, 22, 25, 30}), frozenset({34, 37, 10, 11, 45, 19, 20, 22, 25})]",3,"[[np.int64(7), 11], [30, 20]]","[[17, 19, 23], [19, 17, 23], [19, 21, 15]]","[{17}, {16}, {36}]"
