barrier_sequence,sequence_length,barrier_changes,reward_path_lengths,choice_points
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(17), np.int64(25), np.int64(28)}), frozenset({34, 37, 39, 41, 10, 14, 15, 17, 25}), frozenset({34, 37, 39, 41, 10, 14, 15, 20, 25}), frozenset({34, 37, 39, 41, 10, 14, 15, 25, 29}), frozenset({34, 37, 41, 10, 14, 15, 25, 28, 29}), frozenset({34, 36, 37, 41, 10, 14, 15, 25, 28})]",6,"[[np.int64(28), 39], [17, 20], [20, 29], [39, 28], [29, 36]]","[[21, 17, 17], [21, 15, 19], [17, 23, 19], [17, 15, 19], [17, 21, 17], [17, 17, 21]]","[{35}, {24}, {26}, {16}, {26}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(44), np.int64(20), np.int64(22), np.int64(25)}), frozenset({34, 37, 10, 12, 45, 44, 22, 25, 31}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 31}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 30}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 29}), frozenset({34, 37, 10, 12, 45, 22, 25, 29, 30})]",6,"[[np.int64(20), 31], [44, 23], [31, 30], [30, 29], [23, 30]]","[[17, 21, 17], [21, 17, 17], [21, 19, 15], [17, 19, 23], [17, 19, 15], [17, 17, 21]]","[{36}, {24}, {35}, {17}, {36}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(11), np.int64(45), np.int64(15), np.int64(22), np.int64(25), np.int64(30)}), frozenset({34, 37, 10, 12, 45, 15, 22, 25, 30}), frozenset({34, 37, 10, 12, 45, 15, 22, 25, 28}), frozenset({34, 37, 10, 45, 15, 22, 25, 26, 28}), frozenset({34, 37, 39, 10, 45, 15, 22, 25, 26}), frozenset({34, 37, 39, 10, 45, 15, 20, 22, 25}), frozenset({34, 37, 10, 11, 45, 15, 20, 22, 25})]",7,"[[np.int64(11), 12], [30, 28], [12, 26], [28, 39], [26, 20], [39, 11]]","[[19, 15, 21], [17, 17, 21], [17, 19, 15], [19, 17, 15], [19, 15, 17], [17, 21, 17], [19, 21, 15]]","[{16}, {17}, {17, 35, 36}, {35}, {24}, {36}, {36}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(8), np.int64(40), np.int64(10), np.int64(15), np.int64(22), np.int64(25), np.int64(29)}), frozenset({34, 37, 40, 10, 12, 15, 22, 25, 29}), frozenset({34, 37, 40, 10, 12, 15, 21, 22, 25}), frozenset({34, 37, 40, 10, 12, 13, 15, 22, 25}), frozenset({34, 37, 8, 40, 10, 13, 15, 22, 25}), frozenset({34, 37, 8, 40, 10, 15, 20, 22, 25})]",6,"[[np.int64(8), 12], [29, 21], [21, 13], [12, 8], [13, 20]]","[[19, 15, 21], [17, 17, 21], [21, 17, 17], [17, 21, 17], [19, 15, 17], [19, 23, 17]]","[{16}, {17}, {24}, {36}, {24}, {36}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(40), np.int64(10), np.int64(11), np.int64(15), np.int64(18), np.int64(25), np.int64(31)}), frozenset({32, 34, 40, 10, 11, 15, 18, 20, 31}), frozenset({34, 40, 10, 11, 46, 15, 18, 20, 31}), frozenset({34, 40, 10, 11, 46, 15, 18, 25, 31}), frozenset({34, 7, 40, 10, 46, 15, 18, 25, 31}), frozenset({34, 7, 40, 10, 15, 18, 22, 25, 31})]",6,"[[np.int64(25), 20], [32, 46], [20, 25], [11, 7], [46, 22]]","[[19, 15, 17], [19, 21, 17], [17, 21, 19], [17, 15, 19], [15, 17, 19], [21, 17, 17]]","[{24}, {30}, {21}, {16}, {17}, {24}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(41), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(21)}), frozenset({34, 37, 41, 10, 12, 45, 18, 21, 24}), frozenset({34, 37, 41, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 10, 12, 45, 18, 24, 25, 27}), frozenset({34, 37, 10, 12, 45, 18, 25, 27, 30}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 30}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 26}), frozenset({34, 37, 40, 10, 12, 45, 18, 25, 26}), frozenset({34, 37, 40, 10, 12, 45, 18, 25, 29})]",9,"[[np.int64(39), 24], [21, 25], [41, 27], [24, 30], [27, 23], [30, 26], [23, 40], [26, 29]]","[[21, 17, 19], [21, 19, 17], [15, 19, 17], [17, 19, 15], [17, 17, 21], [15, 19, 21], [21, 19, 15], [21, 17, 17], [15, 17, 19]]","[{24, 20, 30}, {30}, {26}, {36}, {17}, {17}, {35}, {24}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(13), np.int64(45), np.int64(15), np.int64(16), np.int64(22), np.int64(28), np.int64(30)}), frozenset({34, 37, 8, 13, 45, 15, 22, 28, 30}), frozenset({34, 37, 8, 45, 13, 15, 22, 25, 28}), frozenset({34, 37, 8, 40, 13, 45, 15, 22, 25}), frozenset({34, 37, 7, 40, 13, 45, 15, 22, 25})]",5,"[[np.int64(16), 8], [30, 25], [28, 40], [8, 7]]","[[17, 19, 21], [19, 17, 21], [19, 17, 15], [19, 15, 17], [17, 21, 17]]","[{21}, {20}, {35}, {24}, {36}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(8), np.int64(41), np.int64(10), np.int64(15), np.int64(18), np.int64(25), np.int64(29)}), frozenset({37, 39, 41, 10, 12, 15, 18, 25, 29}), frozenset({37, 41, 10, 12, 15, 18, 25, 28, 29}), frozenset({37, 41, 10, 12, 15, 18, 21, 28, 29}), frozenset({37, 39, 41, 10, 12, 15, 18, 21, 29})]",5,"[[np.int64(8), 12], [39, 28], [25, 21], [28, 39]]","[[17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{16}, {17}, {26}, {30}, {20}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(22), np.int64(25), np.int64(29)}), frozenset({37, 10, 12, 45, 13, 18, 22, 25, 29}), frozenset({37, 41, 10, 12, 45, 13, 18, 25, 29}), frozenset({37, 41, 10, 12, 44, 45, 18, 25, 29}), frozenset({37, 41, 10, 12, 45, 44, 18, 21, 29}), frozenset({37, 41, 10, 12, 45, 18, 21, 28, 29})]",6,"[[np.int64(39), 13], [22, 41], [13, 44], [25, 21], [44, 28]]","[[17, 17, 21], [17, 19, 15], [15, 19, 17], [15, 17, 19], [21, 17, 19], [21, 19, 17]]","[{17}, {36}, {26}, {17}, {20}, {30}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(7), np.int64(41), np.int64(10), np.int64(18), np.int64(19), np.int64(21), np.int64(29)}), frozenset({34, 37, 7, 41, 10, 18, 19, 25, 29}), frozenset({34, 37, 7, 41, 10, 18, 19, 25, 31}), frozenset({34, 37, 8, 41, 10, 18, 19, 25, 31}), frozenset({34, 37, 8, 41, 10, 13, 18, 19, 25}), frozenset({34, 37, 8, 41, 10, 18, 19, 24, 25})]",6,"[[np.int64(21), 25], [29, 31], [7, 8], [31, 13], [13, 24]]","[[21, 19, 17], [15, 19, 17], [15, 19, 21], [17, 17, 21], [21, 17, 17], [17, 21, 17]]","[{30}, {26}, {17}, {16}, {35}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(25), np.int64(28), np.int64(29)}), frozenset({34, 36, 37, 41, 10, 14, 15, 25, 28}), frozenset({34, 37, 41, 10, 14, 15, 17, 25, 28}), frozenset({34, 37, 39, 41, 10, 14, 15, 17, 25}), frozenset({34, 36, 37, 39, 41, 10, 14, 15, 25}), frozenset({34, 37, 39, 41, 10, 14, 15, 20, 25})]",6,"[[np.int64(29), 36], [36, 17], [28, 39], [17, 36], [36, 20]]","[[17, 21, 17], [17, 17, 21], [21, 17, 17], [21, 15, 19], [17, 15, 19], [17, 23, 19]]","[{26}, {16}, {35}, {24}, {16}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(16), np.int64(22), np.int64(23), np.int64(30)}), frozenset({34, 37, 10, 12, 45, 16, 22, 23, 25}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 31}), frozenset({34, 37, 10, 12, 45, 44, 22, 25, 31}), frozenset({34, 37, 10, 12, 45, 44, 20, 22, 25}), frozenset({34, 37, 10, 12, 45, 44, 22, 25, 30})]",6,"[[np.int64(30), 25], [16, 31], [23, 44], [31, 20], [20, 30]]","[[17, 19, 21], [17, 19, 15], [21, 19, 15], [21, 17, 17], [17, 21, 17], [17, 17, 21]]","[{21}, {36}, {35}, {24}, {36}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(41), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(25)}), frozenset({34, 37, 39, 41, 10, 15, 18, 21, 25}), frozenset({34, 37, 41, 10, 15, 18, 21, 23, 25}), frozenset({34, 37, 9, 10, 41, 15, 18, 23, 25}), frozenset({34, 36, 37, 9, 41, 10, 15, 18, 25}), frozenset({34, 36, 37, 41, 10, 14, 15, 18, 25}), frozenset({34, 37, 41, 10, 14, 15, 18, 20, 25})]",7,"[[np.int64(16), 21], [39, 23], [21, 9], [23, 36], [9, 14], [36, 20]]","[[15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 19, 17], [15, 17, 19], [17, 15, 19], [17, 21, 17]]","[{26}, {24}, {35}, {17, 26, 35}, {17}, {16}, {26}]"
"[frozenset({np.int64(32), np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(25), np.int64(29), np.int64(30)}), frozenset({32, 37, 10, 12, 13, 45, 18, 25, 29}), frozenset({37, 41, 10, 12, 45, 13, 18, 25, 29}), frozenset({37, 41, 10, 12, 44, 45, 18, 25, 29}), frozenset({37, 41, 10, 12, 45, 44, 18, 21, 29}), frozenset({37, 41, 10, 12, 45, 18, 21, 28, 29})]",6,"[[np.int64(30), 13], [32, 41], [13, 44], [25, 21], [44, 28]]","[[17, 17, 21], [17, 19, 15], [15, 19, 17], [15, 17, 19], [21, 17, 19], [21, 19, 17]]","[{17}, {36}, {26}, {17}, {20}, {30}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(41), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(25), np.int64(30)}), frozenset({34, 37, 41, 10, 12, 45, 18, 24, 25}), frozenset({34, 37, 10, 12, 45, 18, 24, 25, 27}), frozenset({34, 37, 10, 12, 45, 18, 25, 27, 30}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 30}), frozenset({34, 37, 10, 12, 45, 18, 23, 25, 26}), frozenset({34, 37, 40, 10, 12, 45, 18, 25, 26})]",7,"[[np.int64(30), 24], [41, 27], [24, 30], [27, 23], [30, 26], [23, 40]]","[[15, 17, 19], [15, 19, 17], [17, 19, 15], [17, 17, 21], [15, 19, 21], [21, 19, 15], [21, 17, 17]]","[{17}, {26}, {36}, {17}, {17}, {35}, {24}]"
"[frozenset({np.int64(32), np.int64(36), np.int64(8), np.int64(10), np.int64(44), np.int64(46), np.int64(15), np.int64(21), np.int64(24)}), frozenset({32, 8, 10, 44, 46, 15, 21, 24, 30}), frozenset({32, 34, 8, 10, 44, 46, 15, 21, 30}), frozenset({32, 34, 8, 44, 46, 15, 16, 21, 30}), frozenset({32, 34, 8, 44, 46, 15, 16, 26, 30})]",5,"[[np.int64(36), 30], [24, 34], [10, 16], [21, 26]]","[[19, 17, 23], [19, 25, 17], [19, 15, 19], [17, 25, 19], [23, 17, 19]]","[{16}, {31}, {16, 24, 31}, {31}, {24}]"
"[frozenset({np.int64(37), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(20), np.int64(25), np.int64(27), np.int64(29)}), frozenset({37, 10, 12, 45, 46, 18, 20, 25, 29}), frozenset({37, 10, 12, 45, 46, 44, 18, 25, 29}), frozenset({37, 10, 12, 45, 46, 44, 18, 21, 29}), frozenset({37, 10, 12, 45, 46, 18, 21, 28, 29})]",5,"[[np.int64(27), 46], [20, 44], [25, 21], [44, 28]]","[[17, 19, 15], [15, 19, 17], [15, 17, 19], [21, 17, 19], [21, 19, 17]]","[{36}, {26}, {17}, {20}, {30}]"
"[frozenset({np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(18), np.int64(24), np.int64(25), np.int64(29)}), frozenset({35, 37, 41, 10, 14, 15, 18, 25, 29}), frozenset({35, 37, 41, 10, 12, 15, 18, 25, 29}), frozenset({37, 41, 10, 12, 15, 18, 25, 28, 29}), frozenset({37, 41, 10, 12, 15, 18, 21, 28, 29}), frozenset({37, 39, 41, 10, 12, 15, 18, 21, 29})]",6,"[[np.int64(24), 35], [14, 12], [35, 28], [25, 21], [28, 39]]","[[17, 21, 17], [17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{26}, {16}, {17}, {26}, {30}, {20}]"
"[frozenset({np.int64(37), np.int64(39), np.int64(41), np.int64(10), np.int64(11), np.int64(15), np.int64(18), np.int64(25), np.int64(29)}), frozenset({37, 39, 41, 10, 12, 15, 18, 25, 29}), frozenset({37, 41, 10, 12, 15, 18, 25, 28, 29}), frozenset({37, 41, 10, 12, 15, 18, 21, 28, 29}), frozenset({37, 39, 41, 10, 12, 15, 18, 21, 29})]",5,"[[np.int64(11), 12], [39, 28], [25, 21], [28, 39]]","[[17, 15, 19], [15, 17, 19], [15, 19, 17], [21, 19, 17], [21, 17, 19]]","[{16}, {17}, {26}, {30}, {20}]"
"[frozenset({np.int64(34), np.int64(10), np.int64(44), np.int64(45), np.int64(14), np.int64(15), np.int64(20), np.int64(27), np.int64(31)}), frozenset({34, 10, 44, 45, 14, 15, 46, 20, 31}), frozenset({34, 10, 44, 45, 46, 15, 14, 25, 31}), frozenset({34, 10, 44, 45, 14, 15, 25, 26, 31}), frozenset({34, 10, 45, 14, 15, 25, 26, 28, 31}), frozenset({34, 10, 42, 45, 14, 15, 25, 28, 31})]",6,"[[np.int64(27), 46], [20, 25], [46, 26], [44, 28], [26, 42]]","[[19, 21, 17], [17, 21, 19], [17, 15, 19], [19, 15, 17], [19, 17, 15], [17, 17, 21]]","[{30}, {21}, {16}, {24}, {35}, {16}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(21), np.int64(25)}), frozenset({34, 37, 10, 12, 45, 18, 21, 25, 28}), frozenset({34, 37, 10, 12, 45, 18, 25, 28, 30}), frozenset({32, 34, 37, 10, 12, 45, 18, 25, 30}), frozenset({32, 34, 37, 10, 12, 45, 13, 18, 25}), frozenset({34, 37, 10, 12, 13, 45, 46, 18, 25}), frozenset({34, 35, 37, 10, 12, 45, 46, 18, 25}), frozenset({34, 35, 37, 10, 12, 45, 46, 18, 21}), frozenset({34, 37, 10, 12, 45, 46, 18, 21, 28})]",9,"[[np.int64(40), 28], [21, 30], [28, 32], [30, 13], [32, 46], [13, 35], [25, 21], [35, 28]]","[[21, 17, 17], [21, 19, 15], [15, 19, 21], [17, 17, 21], [17, 19, 15], [15, 19, 17], [15, 17, 19], [21, 17, 19], [21, 19, 17]]","[{24}, {35}, {17}, {17}, {36}, {26}, {17}, {20}, {35, 20, 30}]"
"[frozenset({np.int64(34), np.int64(39), np.int64(11), np.int64(46), np.int64(15), np.int64(16), np.int64(26), np.int64(27), np.int64(30)}), frozenset({34, 39, 11, 46, 15, 16, 21, 27, 30}), frozenset({34, 39, 10, 11, 46, 15, 21, 27, 30}), frozenset({39, 10, 11, 46, 15, 21, 24, 27, 30}), frozenset({36, 39, 10, 11, 46, 15, 21, 24, 27})]",5,"[[np.int64(26), 21], [16, 10], [34, 24], [30, 36]]","[[23, 17, 19], [17, 25, 19], [19, 15, 19], [19, 25, 17], [19, 17, 23]]","[{24}, {31}, {16, 24, 31}, {31}, {16}]"
"[frozenset({np.int64(34), np.int64(40), np.int64(10), np.int64(42), np.int64(12), np.int64(15), np.int64(18), np.int64(25), np.int64(31)}), frozenset({34, 8, 40, 10, 42, 15, 18, 25, 31}), frozenset({32, 34, 8, 40, 10, 15, 18, 25, 31}), frozenset({32, 34, 8, 40, 10, 15, 18, 20, 31}), frozenset({34, 36, 8, 40, 10, 15, 18, 20, 31})]",5,"[[np.int64(12), 8], [42, 32], [25, 20], [32, 36]]","[[15, 17, 19], [17, 15, 19], [19, 15, 17], [19, 21, 17], [17, 21, 19]]","[{17}, {16}, {24}, {30}, {21}]"
"[frozenset({np.int64(34), np.int64(36), np.int64(37), np.int64(41), np.int64(10), np.int64(14), np.int64(15), np.int64(18), np.int64(25)}), frozenset({34, 37, 41, 10, 14, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 44, 15, 18, 20, 25}), frozenset({34, 37, 41, 10, 44, 15, 17, 18, 25}), frozenset({34, 37, 41, 10, 15, 17, 18, 25, 28}), frozenset({34, 37, 41, 10, 12, 15, 18, 25, 28}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 25}), frozenset({34, 35, 37, 41, 10, 12, 15, 18, 21})]",8,"[[np.int64(36), 20], [14, 44], [20, 17], [44, 28], [17, 12], [28, 35], [25, 21]]","[[17, 15, 19], [17, 21, 17], [15, 21, 19], [21, 15, 19], [21, 17, 17], [15, 19, 17], [15, 17, 19], [21, 17, 19]]","[{16}, {26}, {26}, {24}, {35}, {17, 26, 35}, {17}, {20}]"
"[frozenset({np.int64(32), np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(20), np.int64(25)}), frozenset({34, 37, 41, 10, 45, 14, 15, 20, 25}), frozenset({34, 37, 41, 10, 44, 45, 14, 15, 25}), frozenset({34, 37, 10, 44, 45, 14, 15, 13, 25}), frozenset({34, 37, 10, 45, 14, 13, 15, 25, 28}), frozenset({34, 37, 10, 45, 14, 15, 25, 28, 30}), frozenset({34, 37, 10, 45, 14, 15, 25, 27, 30})]",7,"[[np.int64(32), 41], [20, 44], [41, 13], [44, 28], [13, 30], [28, 27]]","[[19, 21, 15], [17, 21, 17], [17, 15, 19], [19, 15, 17], [19, 17, 15], [17, 17, 21], [19, 15, 21]]","[{36}, {26}, {16, 24, 26}, {24}, {35}, {16}, {16}]"
"[frozenset({np.int64(35), np.int64(39), np.int64(7), np.int64(10), np.int64(42), np.int64(15), np.int64(22), np.int64(25), np.int64(30)}), frozenset({35, 39, 10, 11, 42, 15, 22, 25, 30}), frozenset({39, 10, 11, 42, 15, 20, 22, 25, 30}), frozenset({34, 39, 10, 42, 15, 20, 22, 25, 30}), frozenset({34, 39, 10, 42, 15, 21, 22, 25, 30})]",5,"[[np.int64(7), 11], [35, 20], [11, 34], [20, 21]]","[[15, 17, 19], [17, 15, 19], [17, 23, 17], [15, 23, 19], [21, 15, 19]]","[{17}, {16}, {31}, {31}, {24}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(42), np.int64(12), np.int64(18), np.int64(21), np.int64(25)}), frozenset({34, 37, 40, 10, 42, 12, 18, 25, 31}), frozenset({34, 37, 40, 10, 12, 18, 22, 25, 31}), frozenset({34, 35, 37, 40, 10, 12, 18, 22, 25}), frozenset({34, 37, 40, 10, 12, 13, 18, 22, 25}), frozenset({34, 37, 40, 10, 12, 13, 46, 18, 25})]",6,"[[np.int64(21), 31], [42, 22], [31, 35], [35, 13], [22, 46]]","[[23, 17, 19], [15, 17, 19], [21, 17, 17], [17, 17, 21], [17, 21, 17], [15, 21, 19]]","[{24}, {17}, {24}, {17}, {36}, {26}]"
"[frozenset({np.int64(34), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(25), np.int64(26), np.int64(28), np.int64(31)}), frozenset({34, 10, 44, 45, 14, 15, 25, 26, 31}), frozenset({34, 36, 10, 44, 45, 14, 15, 25, 31}), frozenset({34, 36, 10, 44, 45, 14, 15, 20, 31}), frozenset({32, 34, 10, 44, 45, 14, 15, 20, 31})]",5,"[[np.int64(28), 44], [26, 36], [25, 20], [36, 32]]","[[19, 17, 15], [19, 15, 17], [17, 15, 19], [17, 21, 19], [19, 21, 17]]","[{35}, {24}, {16}, {21}, {30}]"
"[frozenset({np.int64(39), np.int64(10), np.int64(11), np.int64(42), np.int64(45), np.int64(18), np.int64(19), np.int64(25), np.int64(30)}), frozenset({7, 39, 42, 10, 45, 18, 19, 25, 30}), frozenset({39, 7, 10, 42, 18, 19, 21, 25, 30}), frozenset({37, 39, 10, 42, 18, 19, 21, 25, 30}), frozenset({37, 39, 10, 42, 18, 19, 20, 25, 30})]",5,"[[np.int64(11), 7], [45, 21], [7, 37], [21, 20]]","[[17, 15, 19], [15, 17, 19], [23, 17, 17], [23, 15, 19], [15, 21, 19]]","[{16}, {17}, {29}, {29}, {26}]"
"[frozenset({np.int64(37), np.int64(7), np.int64(40), np.int64(42), np.int64(14), np.int64(16), np.int64(20), np.int64(25), np.int64(28)}), frozenset({37, 7, 40, 42, 14, 20, 21, 25, 28}), frozenset({37, 7, 40, 42, 14, 20, 25, 28, 31}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 31}), frozenset({37, 7, 40, 14, 15, 20, 25, 27, 28}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 30})]",6,"[[np.int64(16), 21], [21, 31], [42, 27], [31, 15], [15, 30]]","[[15, 19, 17], [23, 17, 17], [15, 17, 21], [21, 17, 15], [17, 19, 15], [17, 17, 23]]","[{26}, {29}, {13}, {29}, {36}, {13}]"
"[frozenset({np.int64(36), np.int64(37), np.int64(7), np.int64(40), np.int64(14), np.int64(17), np.int64(20), np.int64(28), np.int64(31)}), frozenset({36, 37, 7, 40, 14, 20, 25, 28, 31}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 31}), frozenset({37, 7, 40, 14, 20, 25, 27, 28, 30}), frozenset({37, 7, 40, 14, 15, 20, 25, 27, 28}), frozenset({37, 7, 40, 46, 14, 15, 20, 25, 28})]",6,"[[np.int64(17), 25], [36, 27], [31, 30], [30, 15], [27, 46]]","[[23, 17, 17], [15, 17, 21], [21, 17, 15], [17, 17, 23], [17, 19, 15], [15, 19, 17]]","[{29}, {13}, {29}, {13}, {36}, {26}]"
"[frozenset({np.int64(37), np.int64(40), np.int64(41), np.int64(10), np.int64(12), np.int64(45), np.int64(18), np.int64(21), np.int64(29)}), frozenset({37, 41, 10, 12, 45, 18, 21, 28, 29}), frozenset({37, 41, 10, 12, 45, 18, 25, 28, 29}), frozenset({37, 10, 12, 45, 18, 25, 27, 28, 29}), frozenset({37, 40, 10, 12, 45, 18, 25, 27, 29})]",5,"[[np.int64(40), 28], [21, 25], [41, 27], [28, 40]]","[[21, 17, 19], [21, 19, 17], [15, 19, 17], [17, 19, 15], [17, 17, 21]]","[{20}, {30}, {26}, {36}, {17}]"
"[frozenset({np.int64(34), np.int64(8), np.int64(40), np.int64(10), np.int64(15), np.int64(18), np.int64(25), np.int64(26), np.int64(31)}), frozenset({34, 8, 40, 10, 15, 18, 20, 26, 31}), frozenset({34, 36, 8, 40, 10, 15, 18, 20, 31}), frozenset({34, 36, 8, 40, 10, 15, 18, 25, 31}), frozenset({34, 36, 7, 40, 10, 15, 18, 25, 31}), frozenset({34, 7, 40, 10, 15, 18, 22, 25, 31})]",6,"[[np.int64(25), 20], [26, 36], [20, 25], [8, 7], [36, 22]]","[[19, 15, 17], [19, 21, 17], [17, 21, 19], [17, 15, 19], [15, 17, 19], [21, 17, 17]]","[{24}, {30}, {21}, {16}, {17}, {24}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(45), np.int64(46), np.int64(18), np.int64(19), np.int64(21), np.int64(25)}), frozenset({34, 37, 9, 10, 45, 18, 19, 21, 25}), frozenset({34, 37, 9, 10, 45, 18, 19, 25, 30}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 30}), frozenset({34, 37, 10, 45, 14, 18, 19, 25, 27}), frozenset({34, 37, 10, 45, 18, 19, 25, 27, 29}), frozenset({34, 37, 41, 10, 45, 18, 19, 25, 29})]",7,"[[np.int64(46), 9], [21, 30], [9, 14], [30, 27], [14, 29], [27, 41]]","[[21, 17, 17], [21, 19, 15], [15, 19, 21], [17, 17, 21], [19, 17, 15], [17, 19, 15], [15, 19, 17]]","[{35}, {35}, {17}, {16}, {16, 35, 36}, {36}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(39), np.int64(10), np.int64(45), np.int64(14), np.int64(15), np.int64(20), np.int64(26)}), frozenset({34, 36, 37, 39, 10, 45, 14, 15, 20}), frozenset({34, 36, 37, 39, 10, 45, 14, 15, 25}), frozenset({34, 37, 39, 10, 45, 14, 15, 21, 25}), frozenset({34, 37, 10, 45, 14, 15, 21, 23, 25}), frozenset({34, 37, 10, 45, 14, 15, 23, 25, 30}), frozenset({34, 37, 10, 45, 14, 15, 25, 27, 30}), frozenset({34, 37, 10, 45, 14, 15, 24, 25, 27}), frozenset({34, 37, 10, 42, 45, 14, 15, 24, 25})]",9,"[[np.int64(26), 36], [20, 25], [36, 21], [39, 23], [21, 30], [23, 27], [30, 24], [27, 42]]","[[19, 21, 17], [17, 21, 19], [17, 15, 19], [19, 15, 17], [19, 17, 15], [17, 17, 21], [19, 15, 21], [19, 21, 15], [17, 21, 17]]","[{30}, {21}, {16}, {24}, {35}, {16}, {16}, {36}, {26}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(10), np.int64(12), np.int64(44), np.int64(45), np.int64(22), np.int64(25), np.int64(26)}), frozenset({34, 37, 10, 12, 45, 44, 20, 22, 25}), frozenset({34, 37, 10, 12, 45, 44, 22, 25, 29}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 29}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 31}), frozenset({34, 37, 10, 12, 45, 22, 23, 25, 30})]",6,"[[np.int64(26), 20], [20, 29], [44, 23], [29, 31], [31, 30]]","[[21, 17, 17], [17, 21, 17], [17, 17, 21], [17, 19, 15], [21, 19, 15], [17, 19, 23]]","[{24}, {36}, {17}, {36}, {35}, {17}]"
"[frozenset({np.int64(34), np.int64(37), np.int64(40), np.int64(10), np.int64(11), np.int64(15), np.int64(18), np.int64(20), np.int64(27)}), frozenset({34, 36, 37, 40, 10, 11, 15, 18, 20}), frozenset({34, 36, 37, 40, 10, 11, 15, 18, 25}), frozenset({34, 36, 37, 40, 9, 10, 15, 18, 25}), frozenset({34, 37, 40, 9, 10, 15, 18, 21, 25}), frozenset({34, 37, 40, 10, 46, 15, 18, 21, 25}), frozenset({34, 37, 40, 10, 46, 15, 18, 20, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 20, 25}), frozenset({32, 34, 37, 40, 10, 15, 18, 25, 31})]",9,"[[np.int64(27), 36], [20, 25], [11, 9], [36, 21], [9, 46], [21, 20], [46, 32], [20, 31]]","[[19, 21, 17], [17, 21, 19], [17, 15, 19], [15, 17, 19], [21, 17, 17], [21, 15, 19], [15, 21, 19], [17, 21, 17], [19, 15, 17]]","[{36, 21, 30}, {21}, {16}, {17}, {24}, {24}, {26}, {36}, {24}]"
